element,name,team,position,round,total_points,value,minutes,was_home,opponent_team,kickoff_time_formatted,team_h_score,team_a_score,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,ea_index,open_play_crosses,big_chances_created,clearances_blocks_interceptions,recoveries,key_passes,tackles,winning_goals,attempted_passes,completed_passes,penalties_conceded,big_chances_missed,errors_leading_to_goal,errors_leading_to_goal_attempt,tackled,offside,target_missed,fouls,dribbles,transfers_balance,selected,transfers_in,transfers_out
246,Delph,Man City,Midfielder,32,0,4.5,0,False,Everton,31 Mar 17:30,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-400,21940,121,521
246,Delph,Man City,Midfielder,33,2,4.5,90,True,Man Utd,07 Apr 17:30,2,3,0,0,0,3,0,0,0,0,0,0,0,18,15.0,14.9,0.0,3.0,0,0,0,4,7,1,0,0,73,67,0,0,0,0,1,0,0,1,3,17,22050,282,265
246,Delph,Man City,Midfielder,34,1,4.5,90,False,Spurs,14 Apr 19:45,1,3,0,0,0,1,0,0,0,1,0,0,0,12,7.4,3.0,0.0,1.0,0,0,0,2,5,0,1,0,51,45,0,0,0,0,1,0,0,1,3,342,22504,637,295
246,Delph,Man City,Midfielder,35,6,4.5,74,True,Swansea,22 Apr 16:30,5,0,0,1,1,0,0,0,0,0,0,0,0,31,34.0,21.3,4.0,5.9,0,0,1,6,5,1,0,0,102,99,0,0,0,0,0,0,0,0,2,407,22938,669,262
246,Delph,Man City,Midfielder,36,2,4.5,90,False,West Ham,29 Apr 14:15,1,4,0,0,0,1,0,0,0,0,0,0,0,21,20.4,22.7,0.0,4.3,0,1,0,3,5,1,2,0,93,89,0,0,0,0,0,0,0,0,1,2351,25424,2779,428
246,Delph,Man City,Midfielder,37,1,4.5,56,True,Huddersfield,06 May 13:30,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10.8,7.6,0.0,1.8,0,0,0,3,5,0,2,0,68,62,0,0,0,0,1,0,0,1,0,1985,27624,2770,785
246,Delph,Man City,Midfielder,37,0,4.5,0,True,Brighton,09 May 20:00,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,27624,2770,785
246,Delph,Man City,Midfielder,38,1,4.5,58,False,Southampton,13 May 15:00,0,1,0,0,0,0,0,0,0,0,0,0,0,9,3.4,7.6,0.0,1.1,0,0,0,2,4,0,0,0,66,62,0,0,0,0,2,0,0,0,0,-542,26916,545,1087
247,Sterling,Man City,Midfielder,1,0,8.0,12,False,Brighton,12 Aug 17:30,0,2,0,0,0,0,0,0,0,1,0,0,0,-1,0.0,4.3,0.0,0.4,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,1,1,0,247309,0,0
247,Sterling,Man City,Midfielder,2,6,7.9,45,True,Everton,21 Aug 20:00,1,1,1,0,0,0,0,0,0,0,0,0,0,18,30.0,13.8,36.0,8.0,0,0,0,0,3,1,0,0,22,16,0,0,0,0,2,0,3,1,1,-77719,185223,4126,81845
247,Sterling,Man City,Midfielder,3,4,7.9,90,False,Bournemouth,26 Aug 12:30,1,2,1,0,0,1,0,0,0,0,1,0,0,12,32.6,7.8,55.0,9.5,0,0,0,1,3,0,0,1,32,21,0,0,0,0,6,1,1,1,2,-15240,179214,16873,32113
247,Sterling,Man City,Midfielder,4,0,7.8,0,True,Liverpool,09 Sep 12:30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69635,111976,2942,72577
247,Sterling,Man City,Midfielder,5,9,7.8,90,False,Watford,16 Sep 15:00,0,6,1,0,1,0,0,0,0,0,0,0,1,38,49.2,53.6,44.0,14.7,0,1,0,0,5,4,1,0,51,47,0,0,0,0,3,0,2,2,7,1978,117109,12812,10834
247,Sterling,Man City,Midfielder,6,13,7.8,60,True,Crystal Palace,23 Sep 15:00,5,0,2,0,1,0,0,0,0,0,0,0,0,37,69.6,5.5,95.0,17.0,0,0,0,1,2,0,0,0,23,21,0,1,0,0,1,0,1,0,0,39808,162551,51508,11700
247,Sterling,Man City,Midfielder,7,3,7.9,90,False,Chelsea,30 Sep 17:30,0,1,0,0,1,0,0,0,0,0,0,0,0,13,6.4,32.8,42.0,8.1,0,1,2,1,6,2,0,0,38,29,0,0,0,0,4,0,1,2,1,89715,261535,109546,19831
247,Sterling,Man City,Midfielder,8,15,8.0,90,True,Stoke,14 Oct 15:00,7,2,1,2,0,2,0,0,0,0,0,0,2,46,66.2,43.0,53.0,16.2,0,0,2,1,4,3,0,0,55,42,0,0,0,0,3,2,2,1,0,150812,422367,178421,27609
247,Sterling,Man City,Midfielder,9,0,8.1,0,True,Burnley,21 Oct 15:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380902,813950,390586,9684
247,Sterling,Man City,Midfielder,10,7,8.2,29,False,West Brom,28 Oct 15:00,2,3,1,0,0,1,0,0,0,0,0,0,1,34,39.4,26.4,35.0,10.1,0,0,2,0,2,2,0,1,13,13,0,0,0,0,0,0,0,0,2,-100161,718681,60661,160822
247,Sterling,Man City,Midfielder,11,5,8.2,77,True,Arsenal,05 Nov 14:15,3,1,0,1,0,1,0,0,0,0,0,0,0,12,5.4,16.8,14.0,3.6,0,1,0,1,11,1,0,0,25,21,0,1,0,0,2,2,0,1,0,13521,738313,76216,62695
247,Sterling,Man City,Midfielder,12,3,8.1,83,False,Leicester,18 Nov 15:00,0,2,0,0,1,0,0,0,0,0,0,0,0,14,6.0,32.3,23.0,6.1,0,0,0,0,2,2,1,0,35,29,0,0,0,0,1,0,1,1,3,-139788,601692,30691,170479
247,Sterling,Man City,Midfielder,13,13,8.1,90,False,Huddersfield,26 Nov 16:00,1,2,1,1,0,1,0,0,0,0,0,0,3,38,38.0,23.5,33.0,9.5,0,1,0,0,2,1,1,1,35,29,0,0,0,0,5,0,1,2,2,-46702,557024,28561,75263
247,Sterling,Man City,Midfielder,14,9,8.1,90,True,Southampton,29 Nov 20:00,2,1,1,0,0,1,0,0,0,0,0,0,2,30,39.8,29.4,24.0,9.3,0,0,0,0,3,2,0,1,42,37,0,0,0,0,3,0,0,1,0,122855,684010,139469,16614
247,Sterling,Man City,Midfielder,15,2,8.3,90,True,West Ham,03 Dec 16:00,2,1,0,0,0,1,0,0,0,0,0,0,0,12,12.8,34.6,58.0,10.5,0,1,0,0,2,2,0,0,54,44,0,0,0,0,4,0,1,1,5,340401,1032514,350724,10323
247,Sterling,Man City,Midfielder,16,2,8.3,90,False,Man Utd,10 Dec 16:30,1,2,0,0,0,1,0,0,0,0,0,0,0,2,9.0,31.3,61.0,10.1,0,0,0,0,2,2,0,0,39,35,0,0,0,0,10,0,0,4,4,5458,1046322,98875,93417
247,Sterling,Man City,Midfielder,17,9,8.3,90,False,Swansea,13 Dec 19:45,0,4,0,2,1,0,0,0,0,0,0,0,0,25,17.0,18.2,62.0,9.7,0,0,1,0,4,1,1,0,50,43,0,1,0,0,4,1,1,1,0,31059,1081978,73424,42365
247,Sterling,Man City,Midfielder,18,12,8.4,90,True,Spurs,16 Dec 17:30,4,1,2,0,0,1,0,0,0,0,0,0,0,37,73.0,34.8,75.0,18.3,0,0,0,0,5,3,0,0,38,30,0,2,0,0,2,1,3,0,1,17539,1103416,59687,42148
247,Sterling,Man City,Midfielder,19,13,8.6,90,True,Bournemouth,23 Dec 15:00,4,0,1,1,1,0,0,0,0,0,0,0,2,39,53.2,20.3,33.0,10.7,0,0,0,0,2,1,1,0,45,42,0,0,0,0,3,0,0,2,2,401531,1518855,415059,13528
247,Sterling,Man City,Midfielder,20,11,8.7,90,False,Newcastle,27 Dec 19:45,0,1,1,0,1,0,0,0,0,0,0,0,3,32,43.0,39.9,62.0,14.5,0,0,0,2,6,3,0,1,48,42,0,0,0,0,4,0,1,2,2,161172,1691522,173155,11983
247,Sterling,Man City,Midfielder,21,1,8.8,33,False,Crystal Palace,31 Dec 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1.6,7.8,0.0,0.9,0,1,0,1,3,0,1,0,18,17,1,0,0,0,4,1,0,1,0,203202,1906682,219054,15852
247,Sterling,Man City,Midfielder,22,9,8.8,90,True,Watford,02 Jan 20:00,3,1,1,0,0,1,0,0,0,0,0,0,2,29,42.6,27.9,60.0,13.1,0,0,0,0,3,2,0,0,43,39,0,0,0,0,3,0,2,1,2,86066,1997418,161317,75251
247,Sterling,Man City,Midfielder,23,1,8.9,70,False,Liverpool,14 Jan 16:00,4,3,0,0,0,4,0,0,0,1,0,0,0,2,2.2,13.3,2.0,1.8,0,0,0,0,5,1,1,0,31,22,0,0,0,0,5,1,0,1,0,150336,2162530,213656,63320
247,Sterling,Man City,Midfielder,24,5,8.9,85,True,Newcastle,20 Jan 17:30,3,1,0,1,0,1,0,0,0,0,0,0,0,18,16.2,17.4,40.0,7.4,0,0,0,0,3,1,0,0,37,33,0,0,0,0,4,2,0,0,3,-38351,2130174,70120,108471
247,Sterling,Man City,Midfielder,25,10,8.9,90,True,West Brom,31 Jan 20:00,3,0,0,2,1,0,0,0,0,0,0,0,1,33,44.8,41.9,28.0,11.5,0,0,1,0,7,3,2,0,52,41,0,1,0,0,5,0,1,0,4,23277,2159827,108544,85267
247,Sterling,Man City,Midfielder,26,3,9.0,73,False,Burnley,03 Feb 12:30,1,1,0,0,1,0,0,0,0,0,0,0,0,3,6.6,24.3,54.0,8.5,0,0,0,2,3,2,0,0,28,22,0,2,0,0,0,0,3,0,2,66146,2229642,97196,31050
247,Sterling,Man City,Midfielder,27,8,9.0,90,True,Leicester,10 Feb 17:30,5,1,1,0,0,1,0,0,0,0,0,0,1,27,41.8,31.1,81.0,15.4,0,0,0,0,5,2,0,0,48,37,0,0,0,0,2,1,0,1,2,-59240,2174653,46225,105465
247,Sterling,Man City,Midfielder,28,0,8.9,0,False,Arsenal,01 Mar 19:45,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-230624,1948718,37420,268044
247,Sterling,Man City,Midfielder,29,0,8.8,0,True,Chelsea,04 Mar 16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-475227,1468609,3579,478806
247,Sterling,Man City,Midfielder,30,6,8.7,84,False,Stoke,12 Mar 20:00,0,2,0,1,1,0,0,0,0,0,0,0,0,19,25.2,25.7,55.0,10.6,0,0,1,0,5,2,1,0,42,34,0,1,0,0,5,0,0,2,2,-336944,1074144,2622,339566
247,Sterling,Man City,Midfielder,32,7,8.6,63,False,Everton,31 Mar 17:30,1,3,1,0,0,1,0,0,0,0,0,0,0,24,31.0,16.5,36.0,8.4,0,0,0,0,1,1,0,0,30,26,0,0,0,0,3,0,2,1,1,53790,1098736,84346,30556
247,Sterling,Man City,Midfielder,33,4,8.7,90,True,Man Utd,07 Apr 17:30,2,3,0,1,0,3,0,0,0,1,0,0,0,11,23.2,52.6,44.0,12.0,0,0,1,2,4,4,1,0,26,24,0,2,0,0,2,0,3,3,2,-395,1097931,38510,38905
247,Sterling,Man City,Midfielder,34,10,8.7,90,False,Spurs,14 Apr 19:45,1,3,1,1,0,1,0,0,0,0,0,0,0,29,43.8,25.1,121.0,19.0,0,0,0,2,3,2,0,0,20,17,0,1,0,0,5,0,1,1,2,-67001,1011629,21376,88377
247,Sterling,Man City,Midfielder,35,11,8.9,70,True,Swansea,22 Apr 16:30,5,0,1,1,1,0,0,0,0,0,0,0,0,33,33.6,10.3,39.0,8.3,0,0,0,0,0,0,0,0,52,48,0,0,0,0,2,4,0,1,1,322201,1443047,327966,5765
247,Sterling,Man City,Midfielder,36,12,9.0,90,False,West Ham,29 Apr 14:15,1,4,0,3,0,1,0,0,0,0,0,0,1,33,57.8,47.1,84.0,18.9,0,0,1,1,3,4,0,0,45,40,0,1,0,0,6,1,2,3,3,116676,1473662,130893,14217
247,Sterling,Man City,Midfielder,37,3,9.1,90,True,Huddersfield,06 May 13:30,0,0,0,0,1,0,0,0,0,0,0,0,0,8,8.4,24.9,8.0,4.1,0,1,0,0,1,1,1,0,29,25,0,0,0,0,2,1,0,0,1,193399,1677526,199980,6581
247,Sterling,Man City,Midfielder,37,0,9.1,0,True,Brighton,09 May 20:00,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193399,1677526,199980,6581
247,Sterling,Man City,Midfielder,38,3,9.1,90,False,Southampton,13 May 15:00,0,1,0,0,1,0,0,0,0,0,0,0,0,-4,0.4,4.0,31.0,3.5,0,0,0,1,1,0,0,0,17,13,0,0,0,0,8,1,1,1,1,-36157,1631959,37913,74070
248,David Silva,Man City,Midfielder,1,8,8.0,90,False,Brighton,12 Aug 17:30,0,2,0,1,1,0,0,0,0,0,0,0,2,30,35.8,77.1,6.0,11.9,0,0,1,1,2,5,1,0,101,94,0,0,0,0,0,1,0,1,1,0,167664,0,0
248,David Silva,Man City,Midfielder,2,2,8.0,90,True,Everton,21 Aug 20:00,1,1,0,0,0,1,0,0,0,0,0,0,0,12,18.8,52.5,24.0,9.5,0,1,0,2,6,4,0,0,63,55,0,1,0,0,4,0,1,0,2,98945,343625,117847,18902
248,David Silva,Man City,Midfielder,3,6,8.1,90,False,Bournemouth,26 Aug 12:30,1,2,0,1,0,1,0,0,0,1,0,0,2,25,30.4,44.6,7.0,8.2,0,0,1,3,4,3,0,0,79,68,0,0,0,0,0,0,2,0,3,39358,405582,83298,43940
248,David Silva,Man City,Midfielder,4,3,8.1,90,True,Liverpool,09 Sep 12:30,5,0,0,0,1,0,0,0,0,0,0,0,0,11,6.8,13.9,4.0,2.5,0,0,0,2,8,0,0,0,102,96,0,0,0,0,1,2,0,1,0,59114,486832,112565,53451
248,David Silva,Man City,Midfielder,5,11,8.2,77,False,Watford,16 Sep 15:00,0,6,0,2,1,0,0,0,0,0,0,0,2,42,53.4,64.7,72.0,19.0,0,1,2,0,5,5,0,0,72,67,0,0,0,0,1,0,0,0,0,98008,593479,149052,51044
248,David Silva,Man City,Midfielder,6,11,8.3,90,True,Crystal Palace,23 Sep 15:00,5,0,0,2,1,0,0,0,0,0,0,0,2,39,55.4,95.2,20.0,17.1,0,1,2,1,10,6,0,0,89,78,0,1,0,0,3,0,1,0,2,335130,950528,370627,35497
248,David Silva,Man City,Midfielder,7,3,8.4,75,False,Chelsea,30 Sep 17:30,0,1,0,0,1,0,0,0,0,0,0,0,0,11,8.6,17.1,46.0,7.2,0,1,0,0,4,0,2,0,54,44,0,1,0,0,1,0,2,0,1,146155,1114884,206648,60493
248,David Silva,Man City,Midfielder,8,7,8.5,90,True,Stoke,14 Oct 15:00,7,2,1,0,0,2,0,0,0,0,0,0,0,31,37.2,40.8,31.0,10.9,0,0,0,1,5,2,0,1,81,76,0,0,0,0,2,0,3,0,0,227428,1360943,274153,46725
248,David Silva,Man City,Midfielder,9,3,8.6,90,True,Burnley,21 Oct 15:00,3,0,0,0,1,0,0,0,0,0,0,0,0,11,10.0,26.3,42.0,7.8,0,0,1,0,2,1,0,0,74,67,0,0,0,0,2,0,1,2,0,89857,1458457,132253,42396
248,David Silva,Man City,Midfielder,10,2,8.6,90,False,West Brom,28 Oct 15:00,2,3,0,0,0,2,0,0,0,0,0,0,0,9,29.2,39.3,34.0,10.3,0,0,0,1,7,2,0,0,111,106,0,2,0,0,0,0,1,1,1,-60868,1403413,56420,117288
248,David Silva,Man City,Midfielder,11,5,8.5,90,True,Arsenal,05 Nov 14:15,3,1,0,1,0,1,0,0,0,0,0,0,0,23,26.8,18.8,6.0,5.2,0,0,1,1,7,1,0,0,80,64,0,0,0,0,3,0,0,1,2,-171540,1234663,17790,189330
248,David Silva,Man City,Midfielder,12,6,8.4,90,False,Leicester,18 Nov 15:00,0,2,0,1,1,0,0,0,0,0,0,0,0,21,26.2,25.6,64.0,11.6,0,0,1,1,6,1,1,0,89,80,0,1,0,0,0,0,2,2,1,-64522,1174682,41065,105587
248,David Silva,Man City,Midfielder,13,1,8.4,88,False,Huddersfield,26 Nov 16:00,1,2,0,0,0,1,0,0,0,1,0,0,0,13,14.8,30.7,9.0,5.5,0,0,1,1,3,1,0,0,99,84,0,0,0,0,0,0,1,2,4,-45002,1132564,29472,74474
248,David Silva,Man City,Midfielder,14,1,8.3,16,True,Southampton,29 Nov 20:00,2,1,0,0,0,1,0,0,0,0,0,0,0,3,1.4,2.5,4.0,0.8,0,0,0,0,0,0,0,0,17,12,0,0,0,0,0,0,0,0,0,-106775,1027328,11554,118329
248,David Silva,Man City,Midfielder,15,9,8.2,90,True,West Ham,03 Dec 16:00,2,1,1,0,0,1,0,0,0,0,0,0,2,33,55.2,77.6,71.0,20.4,0,0,0,0,2,5,0,1,94,81,0,0,0,0,2,0,1,0,0,-127561,901247,12934,140495
248,David Silva,Man City,Midfielder,16,8,8.1,90,False,Man Utd,10 Dec 16:30,1,2,1,0,0,1,0,0,0,1,0,0,2,29,40.2,10.5,49.0,10.0,0,0,0,0,9,0,1,0,65,50,0,0,0,0,1,0,0,1,3,-109065,794119,18944,128009
248,David Silva,Man City,Midfielder,17,16,8.1,90,False,Swansea,13 Dec 19:45,0,4,2,0,1,0,0,0,0,0,0,0,3,54,82.0,30.7,76.0,18.9,0,1,1,1,8,1,0,1,111,103,0,1,0,0,1,0,1,1,2,78211,875630,91345,13134
248,David Silva,Man City,Midfielder,18,0,8.3,0,True,Spurs,16 Dec 17:30,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269312,1152503,278386,9074
248,David Silva,Man City,Midfielder,19,3,8.2,90,True,Bournemouth,23 Dec 15:00,4,0,0,0,1,0,0,0,0,0,0,0,0,14,13.6,59.4,11.0,8.4,0,0,0,0,2,4,0,0,117,106,0,0,0,0,1,0,1,1,1,-300681,853543,26914,327595
248,David Silva,Man City,Midfielder,20,0,8.2,0,False,Newcastle,27 Dec 19:45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17952,875008,58942,40990
248,David Silva,Man City,Midfielder,21,0,8.2,0,False,Crystal Palace,31 Dec 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-143675,733201,26927,170602
248,David Silva,Man City,Midfielder,22,1,8.1,90,True,Watford,02 Jan 20:00,3,1,0,0,0,1,0,0,0,1,0,0,0,6,6.4,14.2,10.0,3.1,0,0,0,1,2,0,1,0,101,85,0,0,0,0,1,0,1,2,1,-139063,594432,5195,144258
248,David Silva,Man City,Midfielder,23,0,8.1,0,False,Liverpool,14 Jan 16:00,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35698,561543,45809,81507
248,David Silva,Man City,Midfielder,24,2,8.0,90,True,Newcastle,20 Jan 17:30,3,1,0,0,0,1,0,0,0,0,0,0,0,19,25.6,39.3,34.0,9.9,0,0,0,0,9,2,0,0,110,100,0,0,0,0,2,0,1,0,5,-64311,498432,11321,75632
248,David Silva,Man City,Midfielder,25,0,8.0,38,True,West Brom,31 Jan 20:00,3,0,0,0,0,0,0,0,0,1,0,0,0,-1,1.0,2.6,22.0,2.6,0,0,0,0,2,0,1,0,29,25,0,0,0,0,2,0,0,1,0,24709,525092,58660,33951
248,David Silva,Man City,Midfielder,26,0,8.0,0,False,Burnley,03 Feb 12:30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81788,443591,6478,88266
248,David Silva,Man City,Midfielder,27,0,7.9,0,True,Leicester,10 Feb 17:30,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64143,379736,1464,65607
248,David Silva,Man City,Midfielder,28,8,7.9,86,False,Arsenal,01 Mar 19:45,0,3,1,0,1,0,0,0,0,0,0,0,0,24,41.4,9.5,17.0,6.8,0,0,0,2,5,0,0,0,57,46,0,0,0,0,6,0,0,1,1,-17105,363403,6582,23687
248,David Silva,Man City,Midfielder,29,9,7.9,90,True,Chelsea,04 Mar 16:00,1,0,0,1,1,0,0,0,0,0,0,0,3,32,38.0,60.8,37.0,13.6,0,2,1,1,4,3,2,0,113,107,0,0,0,0,2,0,0,1,1,34674,399318,38210,3536
248,David Silva,Man City,Midfielder,30,16,8.0,90,False,Stoke,12 Mar 20:00,0,2,2,0,1,0,0,0,0,0,0,0,3,56,79.8,49.4,42.0,17.1,0,0,0,1,5,3,1,1,93,89,0,0,0,0,0,1,1,1,2,79675,518209,84284,4609
248,David Silva,Man City,Midfielder,32,11,8.1,90,False,Everton,31 Mar 17:30,1,3,0,2,0,1,0,0,0,0,0,0,3,39,45.8,77.8,51.0,17.5,0,1,1,0,4,5,0,0,102,96,0,0,0,0,0,0,1,0,0,90619,648973,111782,21163
248,David Silva,Man City,Midfielder,33,2,8.2,71,True,Man Utd,07 Apr 17:30,2,3,0,0,0,3,0,0,0,0,0,0,0,15,6.6,39.7,3.0,4.9,0,0,1,1,2,2,0,0,61,49,0,0,0,0,1,0,1,0,2,55099,704987,74424,19325
248,David Silva,Man City,Midfielder,34,2,8.2,90,False,Spurs,14 Apr 19:45,1,3,0,0,0,1,0,0,0,0,0,0,0,16,20.0,38.2,15.0,7.3,0,0,0,2,6,3,0,0,46,38,0,0,0,0,1,0,0,0,1,-50449,643882,20938,71387
248,David Silva,Man City,Midfielder,35,10,8.2,90,True,Swansea,22 Apr 16:30,5,0,1,0,1,0,0,0,0,0,0,0,2,39,49.8,29.9,37.0,11.7,0,0,0,2,2,1,2,1,127,119,0,0,0,0,2,0,0,0,2,68362,735882,84129,15767
248,David Silva,Man City,Midfielder,36,0,8.3,0,False,West Ham,29 Apr 14:15,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50818,775879,65932,15114
248,David Silva,Man City,Midfielder,37,3,8.3,90,True,Huddersfield,06 May 13:30,0,0,0,0,1,0,0,0,0,0,0,0,0,15,15.6,29.8,23.0,6.8,0,0,0,1,4,1,2,0,96,80,0,0,0,0,0,0,0,2,1,-36059,738011,27324,63383
248,David Silva,Man City,Midfielder,37,0,8.3,0,True,Brighton,09 May 20:00,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36059,738011,27324,63383
248,David Silva,Man City,Midfielder,38,0,8.2,0,False,Southampton,13 May 15:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59388,678457,8462,67850
249,Yaya Touré,Man City,Midfielder,1,0,6.5,0,False,Brighton,12 Aug 17:30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85542,0,0
249,Yaya Touré,Man City,Midfielder,2,0,6.5,0,True,Everton,21 Aug 20:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18085,79698,2119,20204
249,Yaya Touré,Man City,Midfielder,3,0,6.4,0,False,Bournemouth,26 Aug 12:30,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14606,68212,1753,16359
249,Yaya Touré,Man City,Midfielder,4,0,6.3,0,True,Liverpool,09 Sep 12:30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10977,59487,969,11946
249,Yaya Touré,Man City,Midfielder,5,0,6.3,0,False,Watford,16 Sep 15:00,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5670,54787,682,6352
249,Yaya Touré,Man City,Midfielder,6,0,6.2,0,True,Crystal Palace,23 Sep 15:00,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4882,50721,736,5618
249,Yaya Touré,Man City,Midfielder,7,0,6.2,0,False,Chelsea,30 Sep 17:30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3432,47986,588,4020
249,Yaya Touré,Man City,Midfielder,8,1,6.2,17,True,Stoke,14 Oct 15:00,7,2,0,0,0,0,0,0,0,0,0,0,0,12,10.4,15.8,2.0,2.8,0,0,0,1,2,1,1,0,65,61,0,0,0,0,0,0,0,0,0,-2217,46363,651,2868
249,Yaya Touré,Man City,Midfielder,9,1,6.2,12,True,Burnley,21 Oct 15:00,3,0,0,0,0,0,0,0,0,0,0,0,0,4,9.0,1.0,0.0,1.0,0,0,0,2,0,0,0,0,27,26,0,0,0,0,0,0,0,0,0,-796,45858,390,1186
249,Yaya Touré,Man City,Midfielder,10,0,6.1,0,False,West Brom,28 Oct 15:00,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-981,45240,418,1399
249,Yaya Touré,Man City,Midfielder,11,0,6.1,0,True,Arsenal,05 Nov 14:15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-900,44612,227,1127
249,Yaya Touré,Man City,Midfielder,12,0,6.1,0,False,Leicester,18 Nov 15:00,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-744,44227,266,1010
249,Yaya Touré,Man City,Midfielder,13,0,6.1,0,False,Huddersfield,26 Nov 16:00,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-551,43835,171,722
249,Yaya Touré,Man City,Midfielder,14,0,6.1,0,True,Southampton,29 Nov 20:00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-408,43554,108,516
